Chapter_Shloka_id,Subject,Predicate,Object
BG_5_5,anabhisandhaya,anutisthanti,ye
BG_5_5,te,yogah,yoginah
BG_5_5,tairapi,paramarthajnanasamnyasapraptidvarena,gamyate
BG_5_5,ityabhiprayah,atah,ekam
BG_5_5,sankhyam,ca,yogam
BG_5_5,yah,pasyati,phalakatvat
BG_5_5,sa,pasyati,samyak
BG_5_5,pasyatityarthah,sa,iti
BG_5_6,yogayukto muni,does not attain,brahma
BG_5_6,samnyasastu paramarthikah,is characterized by,renunciation of fruits of actions
BG_5_6,yogayuktah,is characterized by,karma yoga
BG_5_6,yogayuktah,is characterized by,dedication to Ishvara
BG_5_6,muni,knows,Ishvara
BG_5_6,brahma,is characterized by,knowledge of the Supreme Self
BG_5_6,brahma,is characterized by,renunciation of worldly desires
BG_5_6,brahma,is characterized by,quickly attains
BG_5_6,renunciation of worldly desires,is characterized by,knowledge of the Supreme Truth
BG_5_7,yogena yuktah,is characterized by,purity of mind
BG_5_7,yogena yuktah,is characterized by,conquered body
BG_5_7,yogena yuktah,is characterized by,mastered senses
BG_5_7,yogena yuktah,is characterized by,knows the Self in all beings and all beings in the Self
BG_5_7,yogena yuktah,is characterized by,not affected by actions
BG_5_8,yogin,performs,seeing
BG_5_8,yogin,performs,hearing
BG_5_8,yogin,performs,touching
BG_5_8,yogin,performs,smelling
BG_5_8,yogin,performs,tasting
BG_5_8,yogin,performs,eating
BG_5_8,yogin,performs,sleeping
BG_5_8,yogin,performs,breathing
BG_5_9,yogin,performs actions,with senses as instruments
BG_5_9,yogin,understands,the Self
BG_5_10,yogin,is not tainted,by sin
BG_5_10,yogin,is like,a lotus leaf in water
BG_5_11,yogin,performs actions,for self-purification
BG_5_11,yogin,renounces,desire for results
BG_5_11,Yogin,performs,karma
BG_5_11,Yogin,renounces,phala
BG_5_11,Yogin,purifies,atman
BG_5_11,Yogin,purifies,sattva
BG_5_11,You,should perform,karma
BG_5_11,Karma,is connected to,indriyas
BG_5_11,Karma,is connected to,senses
BG_5_11,Karma,is connected to,body
BG_5_11,Karma,is connected to,mind
BG_5_11,Karma,is connected to,intellect
BG_5_11,Karma,is connected to,senses
BG_5_11,Karma,is connected to,words
BG_5_11,Karma,is connected to,everything
BG_5_11,Yogin,renounces,phala
BG_5_11,Yogin,purifies,atman
BG_5_11,Yogin,purifies,sattva
BG_5_15,The Lord,does not accept,sins
BG_5_15,The Lord,does not accept,good deeds
BG_5_16,That,illuminates,higher knowledge
BG_5_16,ignorance,covers,jantavah
BG_5_16,discrimination,destroys,ignorance
BG_5_16,those,possess,discrimination
BG_5_16,Brahman,illuminates,all
BG_5_16,Brahman,is,the ultimate truth
BG_5_17,those,are liberated,from rebirth
BG_5_17,those,are steadfast,in Brahman
BG_5_17,those,renounce,all actions
BG_5_17,those,dwell,in Brahman
BG_5_17,those,are,the highest goal
BG_5_17,ignorance,is destroyed,by knowledge
BG_5_17,those,are,free from impurities
BG_5_18,Brahman,is,the seer
BG_5_18,Brahman,is,the hearer
BG_5_18,Brahman,is,the thinker
BG_5_18,Brahman,is,the knower
BG_5_18,Brahman,is,the doer
BG_5_18,Brahman,is,the enjoyer
BG_5_18,Brahman,is,the drinker
BG_5_18,Brahman,is,the eater
BG_5_18,Brahman,is,the thinker
BG_5_18,Brahman,is,the hearer
BG_5_18,Brahman,is,the seer
BG_5_18,Brahman,is,the knower
BG_5_18,Brahman,is,the doer
BG_5_18,Brahman,is,the enjoyer
BG_5_18,Brahman,is,the drinker
BG_5_18,Brahman,is,the eater
BG_5_19,Brahman,is,faultless
BG_5_19,those,are,in Brahman
BG_5_19,faultlessness,does not touch,them
BG_5_20,Brahman,is,the knower
BG_5_20,Brahman,is,the object of knowledge
BG_5_20,Brahman,is,the knower
BG_5_20,Brahman,is,the object of knowledge
BG_5_20,Brahman,is,the knower
BG_5_20,Brahman,is,the object of knowledge
BG_5_21,asaktah,is characterized by,atma antahkaranam
BG_5_21,atma antahkaranam,is attached to,visayesu
BG_5_21,atma antahkaranam,finds joy in,sukham
BG_5_21,atma antahkaranam,finds joy in,atmani
BG_5_21,brahmayogayuktatma,is characterized by,brahmani yogah samadhi
BG_5_21,brahmayogayuktatma,is characterized by,samahitah
BG_5_21,brahmayogayuktatma,is characterized by,vyaprtah atma antahkaranam
BG_5_21,brahmayogayuktatma,experiences,aksayam asnute vyapnoti
BG_5_21,indriyani,should be withdrawn from,bahyavisayapriteh
BG_5_21,indriyani,are transient,ksanikayah
BG_5_21,indriyani,are for the sake of,aksayasukharthi
BG_5_22,budhah,does not delight in,bhogesu
BG_5_22,bhoga,is born from,samsparsajah visayendriyasamsparsebhyo jatah
BG_5_22,bhoga,is characterized by,duhkhayonaya eva
BG_5_22,bhoga,is characterized by,avidyakrtatvat
BG_5_22,duhkhani,are seen as,tannimittanyeva
BG_5_22,duhkhani,are present,adhyatmikadini
BG_5_22,duhkhani,are present,paraloke'pi
BG_5_22,sukhasya,is only a trace of,gandhamatramapi
BG_5_22,buddhva,should withdraw,indriyani
BG_5_22,buddhva,should withdraw,visayamrgatrsnikaya
BG_5_22,buddhva,should not consider,duhkhayonaya eva
BG_5_22,buddhva,should not consider,adyantavantah
BG_5_22,buddhva,should not consider,adih visayendriyasamyogo bhoganam
BG_5_22,buddhva,should not consider,antasca tadviyoga eva
BG_5_22,buddhva,should not consider,anityah
BG_5_22,buddhva,should not consider,madhyaksanabhavitvat
BG_5_22,buddhva,should not delight in,bhogesu
BG_5_22,buddhva,is discerning,viveki avagataparamarthatattvah
BG_5_22,buddhva,sees,atyantamudhanameva hi visayesu ratih
BG_5_22,buddhva,sees,yatha pasuprabhrittinam
BG_5_23,yogin,is characterized by,kamakrodhodbhavam vegam
BG_5_23,yogin,is characterized by,sukhi narah
BG_5_23,yogin,is capable of,utsahate ihaiva jivanneva yah sodhum prasahitum
BG_5_23,yogin,is capable of,prak purvam sariravimoksanat a maranat
BG_5_23,kamakrodhodbhavo,is the cause of,maranasimakaranam
BG_5_23,kamakrodhodbhavo,is born from,anantanimittavan hi sah
BG_5_23,kamakrodhodbhavo,is not to be relied upon,tavat na visrambhaniya
BG_5_23,kamah,is characterized by,indriyagocaraprapte iste visaye sruyamane smaryamane va anubhute sukhahetau ya gardhih trsna
BG_5_23,krodhasca,is characterized by,atmanah pratikulesu duhkhahetusu drsyamanesu sruyamanesu smaryamanesu va yo dvesah
BG_5_23,kamakrodhau,is characterized by,romancanaprahrstanetravadanadilingah antahkaranapraksobharupah
BG_5_23,kamakrodhau,is characterized by,"kamodbhavo vegah, gatraprakampaprasvedasandastosthaputaraktanetradilingah"
BG_5_23,kamakrodhau,is characterized by,"krodhodbhavo vegah, tam kamakrodhodbhavam vegam yah utsahate prasahate sodhum prasahitum"
BG_5_24,yogin,is characterized by,antahsukhah
BG_5_24,yogin,is characterized by,antah atmani sukham
BG_5_24,yogin,is characterized by,antaramaah
BG_5_24,yogin,is characterized by,antarareva atmani aramah
BG_5_24,yogin,is characterized by,antah eva atmanyeva jyotih
BG_5_24,yogin,is characterized by,antarjyotireva
BG_5_24,yogin,attains,brahmanirvanam
BG_5_24,yogin,attains,brahmani nirvrtim
BG_5_24,yogin,attains,moksam
BG_5_24,yogin,attains,iha jivanneva
BG_5_24,yogin,becomes,brahmabhutah
BG_5_25,rsayah,is characterized by,samyagdarsinah
BG_5_25,rsayah,is characterized by,samnyasinah
BG_5_25,rsayah,is characterized by,ksinakalmasah
BG_5_25,rsayah,is characterized by,ksinapapah
BG_5_25,rsayah,is characterized by,nirdosah
BG_5_25,rsayah,is characterized by,chinnadvaidhah
BG_5_25,rsayah,is characterized by,chinnasamsayah
BG_5_25,rsayah,is characterized by,yatatmanah
BG_5_25,rsayah,is characterized by,samyatendriyah
BG_5_25,rsayah,is characterized by,sarvabhutahiteratah
BG_5_25,rsayah,is characterized by,sarvesam bhutanam hite anukulye ratah
BG_5_25,rsayah,is characterized by,ahimsaka
BG_5_26,abhito,brahmanirvanam,vartate
BG_5_26,viditatmanam,abhito,brahmanirvanam
BG_5_26,kamakrodhaviyuktanam,kamakrodhau,tabhyam
BG_5_26,yatinam,samnyasinam,yatacetasam
BG_5_26,samyatantahkarananam,abhitah,ubhayatah
BG_5_26,jivatam,mrtanam,brahmanirvanam
BG_5_26,mokso,vartate,viditatmanam
BG_5_26,viditah,jnatah,atma
BG_5_26,yesam,te,viditatmanah
BG_5_26,tesam,viditatmanam,samyagdarsinamityarthah
BG_5_27,pranapanau,nasabhyantaracarinau,samau
BG_5_27,krtva,pranapanau,nasabhyantaracarinau
BG_5_28,vigat,icchabhayakrodhah,yah
BG_5_28,sada,mukta,eva
BG_5_28,sah,moksa,kartavyo'sti
BG_5_29,suhrdam,sarvabhutanam,jnatva
BG_5_29,santim,mrcchati,mam
BG_5_29,bhoktaram,yajnatapasam,yajnanam
BG_5_29,tapasam,kartrrupena,devatarupena
BG_5_29,sarvalokamahesvaram,sarvesam,lokanam
BG_5_29,mahantam,isvaram,suhrdam
BG_5_29,sarvabhutanam,sarvapraninam,pratyupakaranirapeksataya
BG_5_29,upakarinam,sarvabhutanam,hrdayesayam
BG_5_29,sarvakarmaphaladhyaksam,sarvapratyayasaksinam,mam
BG_5_29,narayanam,jnatva,santim
BG_5_29,sarvasamsaroparatim,rcchati,prapnoti
BG_6_1,yaha,is not attached to,karmaphalam (results of actions)
BG_6_1,yaha,performs action,karyam (action)
BG_6_1,sa,is a renunciate (sannyasi) and yogi,not inactive (niragnih)
BG_6_1,niragnih,is free from,akriyah (inaction)
BG_6_1,akriyah,are actions like,"tapas (austerity), danam (charity), etc."
BG_6_2,yogam,is defined as,renunciation of all fruits of action (sarvakarmatatphalaparityagam)
BG_6_2,yogam,is characterized by,performance of action (karmayogah)
BG_6_2,yogi,is not attached to,"sankalpo (desires, expectations)"
BG_6_2,yogi,is free from,"sankalpo (desires, expectations)"
BG_6_3,aruruksoh,is one who,renounces fruits of action
BG_6_3,yogarudhah,is one who,is free from all actions
BG_6_3,yogarudhah,experiences,sama (equanimity)
BG_6_3,yogarudhah,is characterized by,sadhana (practice)
BG_6_4,yogarudhah,is one who,is free from all desires (sarvasankalpasamnyasi)
BG_6_4,yogarudhah,renounces,all actions (sarvakarma)
BG_6_4,sankalpa,is the root of,all actions (kama)
BG_6_5,atman,should be lifted up by,atman (self)
BG_6_5,atman,is the friend of,atman
BG_6_5,atman,is the enemy of,atman
BG_6_6,bandhu,is,atmatmanasya
BG_6_6,bandhu,conquers,atman
BG_6_6,anatmanasya,enemy,atman
BG_6_7,jitatmanah,is,prasantasya
BG_6_7,paramatma,united,sah
BG_6_7,yoga,equanimous,sitosnasukhaduhkhesu
BG_6_8,jnanavijnanatrptatma,is,kutasthah
BG_6_8,yogi,is,samalostasmakanah
BG_6_9,yoga,possesses,samabuddhir
BG_6_9,samabuddhir,distinguished,sadhusvapi ca papesu
BG_6_10,yogi,should,yunjita
BG_6_10,yogi,is,ekaki
BG_6_10,yogi,is,nirasiraparigrahah
BG_6_11,sucau,pratisthapya,sthiramasanamatmanah
BG_6_11,natyucchritam,natinicam,cailajinakusottaram
BG_6_11,sucau,pratisthapya,sthiram
BG_6_11,dese,sthane,pratisthapya
BG_6_11,sthiram,acalam,atmanah
BG_6_11,asanam,natyucchritam,natinicam
BG_6_11,cailajinakusottaram,cailam,ajinam
BG_6_11,kusasca,uttare,yasmin asane
BG_6_12,tatra,krtva,ekagram manah
BG_6_12,yogam,yunjyadyogamatmavisuddhaye,atmavisuddhaye
BG_6_12,tatra,upavisya,yogam
BG_6_12,sarvavisayebhyah,upasamhrtya,ekagram manah
BG_6_12,manah,krtva,yatacittendriyakriyah
BG_6_12,cittam,indriyani,cittendriyani
BG_6_12,tesam,kriyah,samyata
BG_6_12,yogam,yunjyat,atmavisuddhaye
BG_6_13,samam,dharayannacalam,sthirah
BG_6_13,svam,nasikagram,sampreksya
BG_6_13,samam,kayasirogrivam,dharayan
BG_6_13,acalam,calanam,sambhavati
BG_6_13,sthirah,sthiro,bhutva
BG_6_13,svam,nasikagram,sampreksya
BG_6_13,disasca,anavalokayan,disam
BG_6_14,prasantatma,sthitah,brahmacarivrate
BG_6_14,manah,samyamya,maccitto
BG_6_14,yuktah,asita,matparah
BG_6_14,prasantatma,prakarsena,santah
BG_6_14,atma,antahkaranam,yasya
BG_6_14,vigatabhih,brahmacarivrate,sthitah
BG_6_14,manah,samyamya,maccitto
BG_6_14,yuktah,asita,upaviset
BG_6_14,matparah,aham,parasya
BG_6_15,yunjan,samadhanam,satatmanam
BG_6_15,yogi,niyatamanasah,santim
BG_6_15,yunjan,samadhanam,evam
BG_6_15,yatoktena,vidhanena,sada
BG_6_15,yogi,niyatamanasah,santim
BG_6_15,santim,nirvanaparamam,matsamsthamadhigacchati
BG_6_16,yoga,not possible,over-eating
BG_6_16,yoga,not possible,under-eating
BG_6_16,yoga,not possible,over-sleeping
BG_6_16,yoga,not possible,insomnia
BG_6_16,yoga,not possible,excessive exertion
BG_6_16,yoga,not possible,deficiency of exertion
BG_6_17,yoga,possible,regulated eating and sleeping
BG_6_17,yoga,possible,regulated exertion
BG_6_17,yoga,possible,regulated sleep and wakefulness
BG_6_17,yoga,destroys,all sorrows
BG_6_18,yoga,possible,when the mind is controlled
BG_6_18,yoga,possible,when free from desires
BG_6_18,yoga,possible,when united with the self
BG_6_19,yoga,possible,when the mind is controlled
BG_6_19,yoga,possible,when the yogi is self-absorbed
BG_6_19,yoga,possible,when the yogi is free from external distractions
BG_6_20,yoga,possible,when the mind is controlled through yoga practice
BG_6_20,yoga,possible,when the self is realized
BG_6_21,sukham,atyantikam,yattadbuddhigrahyamatindriyam
BG_6_21,sukham,vetti,yatra na caivayam sthitascalati tattvatah
BG_6_21,sukham,atyantikam,atyantameva bhavati ityatyantikam anantamityarthah
BG_6_21,sukham,buddhigrahyam,buddhyaiva indriyanirapeksaya grhyate iti buddhigrahyam atindriyam indriyagocaratitamavisayajanitamityarthah
BG_6_21,sukham,anubhavati,yatra yasmin kale
BG_6_21,vidvan,sthitascalati,tattvatah tattvasvarupat na prayacyavate ityarthah
BG_6_22,labham,manyate,nadhikam tatah
BG_6_22,duhkhena,vicalyate,yasminsthito na
BG_6_22,labham,manyate,na
BG_6_22,labham,cintayati,na
BG_6_22,duhkhena,vicalyate,na
BG_6_22,gurunapi,vicalyate,na
BG_6_23,duhkhasamyogaviyogam,yogasamjnitam,sa niscayena yoktavyo yogo'anirvinnacetasa
BG_6_23,duhkhasamyogah,viyogah,duhkhasamyogaviyogah
BG_6_23,duhkhasamyogaviyogam,yoga,ityeva samjnitam
BG_6_23,yogaphalam,upasamhrtya,punaranvarambhena
BG_6_23,yogasya,kartavyata,ucyate
BG_6_23,niscayanairvedayoh,yogasadhanatvavidhanartham,sa yathoktaphalo yogah
BG_6_23,yogah,niscayena,adhyavasayena yoktavyah
BG_6_23,anirvinnacetasa,nirvedarahitena,cetasa
BG_6_24,sankalpaprabhavankamam,tyaktva,sarvanasesatah
BG_6_24,manasaivendriyagramam,viniyamya,samantatah
BG_6_24,sankalpah,prabhavah,yesam kamanam
BG_6_24,kamah,tyaktva,parityajya
BG_6_24,manasaiva,viniyamya,niyamanam
BG_6_24,indriyagramam,viniyamya,samantatah
BG_6_25,buddhya,dhrtigrhitaya,atmasamstham manah krtva na kincidapi cintayet
BG_6_25,buddhya,uparatim,kuryat
BG_6_25,dhrtigrhitaya,dhairyena,yuktaya
BG_6_25,atmasamstham,atmani,samsthitam
BG_6_25,manah,cintayet,na kincidapi
BG_6_26,mind,is agitated,senses
BG_6_26,mind,is unstable,
BG_6_26,mind,should not be led to,external objects
BG_6_27,peaceful mind,is the highest happiness,yogis
BG_6_27,peaceful mind,transcends,senses
BG_6_27,peaceful mind,is like Brahman,
BG_6_27,Brahman,is free from impurities,
BG_6_27,Brahman,is free from duality,
BG_6_27,Brahman,is free from qualities,
BG_6_27,Brahman,is the ultimate reality,all
BG_6_28,yogi,sees,Brahman
BG_6_28,yogi,experiences,supreme happiness
BG_6_28,yogi,is free from impurities,
BG_6_28,yogi,is free from sins,
BG_6_28,yogi,experiences,Brahman
BG_6_29,yogi,sees,the Self in all beings
BG_6_29,yogi,sees,all beings in the Self
BG_6_29,yogi,has equal vision,everywhere
BG_6_29,yogi,sees,the oneness of Brahman in all
BG_6_30,one who sees,sees Me (Krishna) everywhere,
BG_6_30,one who sees,sees all things in Me,
BG_6_30,I (Krishna),am not lost,
BG_6_30,I (Krishna),do not perish,
BG_6_30,enlightened person,does not perish,
BG_6_30,enlightened person,does not fear Me,
BG_6_30,enlightened person,sees,the oneness of Self
BG_6_31,sarvabhutasthitam,bhajatyekatvamasthitah,mama
BG_6_31,yogi,vartate,mama
BG_6_31,yogi,vartamano'pi,sarvatha
BG_6_31,yogi,vartate,mama
BG_6_31,yogi,samyagdarsi,vaisnave
BG_6_31,yogi,pade,parame
BG_6_31,yogi,nityamukta,eva
BG_6_31,yogi,na,moksam
BG_6_31,yogi,pratibadhyate,kenacit
BG_6_32,atmaupamyena,pasyati,sarvatra
BG_6_32,yogi,paramo,matah
BG_6_32,atma,upamiyate,svayameva
BG_6_32,upamaya,bhavah,aupamyam
BG_6_32,yah,pasyati,sarvabhutesu
BG_6_32,yah,pasyati,sarvatra
BG_6_32,yah,pasyati,sukham
BG_6_32,yah,pasyati,duhkham
BG_6_32,yogi,pasyati,sarvapraninam
BG_6_32,yogi,pasyati,sarvapraninam
BG_6_32,yogi,pasyati,sarvabhutesu
BG_6_32,yogi,na,kasyacit
BG_6_32,yogi,acarati,ahimsaka
BG_6_32,yogi,samyagdarsanisthah,sa
BG_6_32,yogi,paramah,utkrstah
BG_6_32,yogi,abhipretah,sarvayoginam
BG_6_33,yogah,proktah,tvaya
BG_6_33,yogasya,na,pasyami
BG_6_33,yogasya,na,nopalabhe
BG_6_33,manasah,cancalatvatsthitim,sthiram
BG_6_33,yogah,proktah,tvaya
BG_6_33,yogah,proktah,samyena
BG_6_33,yogah,proktah,samatvena
BG_6_33,yogasya,na,pasyami
BG_6_33,yogasya,na,nopalabhe
BG_6_33,manasah,cancalatvatsthitim,sthiram
BG_6_33,manasah,cancalatvatsthitim,acalam
BG_6_33,manasah,cancalatvatsthitim,sthitim
BG_6_34,manah,cancalam,hi
BG_6_34,manah,pramathi,ca
BG_6_34,manah,balavat,prabalam
BG_6_34,manah,durnivaratvat,durnigraham
BG_6_34,manasah,nigraham,vayoriva
BG_6_34,manasah,nigraham,suduskaram
BG_6_34,manah,cancalam,hi
BG_6_34,manah,krsna,iti
BG_6_34,manah,cancalam,na
BG_6_34,manah,kevalamatyartham,cancalam
BG_6_34,manah,pramathi,ca
BG_6_34,manah,pramathanasilam,pramathnati
BG_6_34,manah,pramathnati,sariram
BG_6_34,manah,pramathnati,indriyani
BG_6_34,manah,pramathnati,ca
BG_6_34,manah,viksipat,sat
BG_6_34,manah,pramathnati,paravasikaroti
BG_6_34,manah,balavat,prabalam
BG_6_34,manah,na,kenacit
BG_6_34,manah,niyantum,sakyam
BG_6_34,manah,durnivaratvat,durnigraham
BG_6_34,manah,kinca,durnivaratvat
BG_6_34,manah,drdham,tantunagavat
BG_6_34,manah,drdham,acchedyam
BG_6_34,manasah,nigraham,vayoriva
BG_6_34,manasah,nigraham,yatha
BG_6_34,manasah,nigraham,vayo'pi
BG_6_34,manasah,nigraham,duskaro
BG_6_34,manasah,nigraham,tato'pi
BG_6_34,manasah,nigraham,durnigraham
BG_6_35,manah,durnigraham,calam
BG_6_35,abhyasena,grhyate,manah
BG_6_35,vairagyena,grhyate,manah
BG_6_35,manah,durnigraham,calam
BG_6_35,asamsayam,nasti,samsayah
BG_6_35,manah,durnigraham,calam
BG_6_35,abhyasena,tu,abhyaso
BG_6_35,abhyasena,tu,cittabhumau
BG_6_35,abhyasena,tu,kasyacit
BG_6_35,abhyasena,tu,samanapratyayavrttih
BG_6_35,abhyasena,tu,cittasya
BG_6_35,vairagyena,tu,vairagyam
BG_6_35,vairagyena,tu,drstadrstestabhogesu
BG_6_35,vairagyena,tu,dosadarsanabhyasat
BG_6_35,vairagyena,tu,vaitrsnyam
BG_6_35,vairagyena,tu,tena
BG_6_35,vairagyena,tu,cittasya
BG_6_35,vairagyena,tu,viksaparupah
BG_6_35,vairagyena,tu,pracarah
BG_6_35,vairagyena,tu,evam
BG_6_35,vairagyena,tu,tat
BG_6_35,vairagyena,tu,manah
BG_6_35,vairagyena,tu,grhyate
BG_6_35,vairagyena,tu,nigrhyate
BG_6_35,vairagyena,tu,nirudhyate
BG_6_35,vairagyena,tu,ityarthah
BG_6_36,asamyatatmana,yogo dusprapa,iti me matih
BG_6_36,vasyatmana,yatata sakyo'vaptumupayatah,yogah
BG_6_37,ayatih,aprapya yogasamsiddhim,kam gatim krsna gacchati
BG_6_38,kaccinnobhayavibhrastaschinnabhramiva nasyati,apratistho mahabaho vimudho brahmanah pathi,kim va na nasyati
BG_6_39,etanme samsayam krsna,cchettumarhasyasesatah,tvadanyah samsayasyasya cchetta na hyupapadyate
BG_6_40,partha,naiveha namutra vinasastasya vidyate,na hi kalyanakrtkasciddurgatim tata gacchati
BG_6_41,prapya punyakrtam,lokanusitva,sasvatih samah
BG_6_41,sucinam srimatam,gehe,yogabhrasto'bhijayate
BG_6_41,yogamarge pravrttah samnyasi samarthyat,prapya gatva punyakrtam asvamedhadiyajinam lokan,tatra ca usitva vasamanubhuya sasvatih nityah samah samvatsaran
BG_6_41,tadbhogaksaye sucinam yathoktakarinam srimatam vibhutimatam,gehe,yogabhrastah abhijayate
BG_6_42,yoginameva,kule,dhimatam
BG_6_42,etaddhi durlabhataram loke janma,yadidrsam,janma
BG_6_42,srimatam kulat anyasmin,yoginameva,daridranam kule bhavati jayate dhimatam buddhimatam
BG_6_42,etat hi janma,yat daridranam yoginam kule,durlabhataram duhkhalabhyataram purvamapeksya loke janma yat idrsam yathoktavisesane kule
BG_6_43,tatra tam buddhisamyogam,labhate,paurvadehikam
BG_6_43,yatate ca tato bhuyah samsiddhau,kurunandana,samsiddhau
BG_6_43,tatra yoginam kule,tam buddhisamyogam buddhya samyogam buddhisamyogam,labhate paurvadehikam purvasmin dehe bhavam paurvadehikam
BG_6_43,yatate ca prayatnam ca,tatah tasmat purvakrtat samskarat,bahutaram samsiddhau samsiddhinimittam he kurunandana
BG_6_44,yah purvajanmani krtah abhyasah sah,tenaiva balavata,hriyate samsiddhau hi yasmat avaso'pi sah yogabhrastah
BG_6_44,na krtam cet yogabhyasajat samskarat,balavattaramadharmadilaksanam karma,tada yogabhyasajanitena samskarena hriyate
BG_6_44,adharmascet balavattarah krtah,tena yogajo'pi samskarah,abhibhuyata eva
BG_6_44,tatsaye tu yogajah samskarah,svayameva karyamarabhate,na dirghakalasthasyapi vinasah tasya asti ityarthah
BG_6_44,atah jijnasurapi yogasya svarupam,jnatumicchan api yogamarge,pravrttah samnyasi yogabhrastah
BG_6_44,samarthyat so'pi,sabdabrahma vedoktakarmanusthanaphalam,ativartate atikramati apakarisyati
BG_6_44,kimuta buddhva yah yogam,tannisthah abhyasam,kuryat
BG_6_45,prayatnadyatamanastu yogi,samsuddhakilbisah,anekajanmasamsiddhastato yati param gatim
BG_6_45,prayatnat yatamanah,adhikam yatamana ityarthah,tatra yogi vidvan samsuddhakilbisah visuddhakilbisah samsuddhapapah
BG_6_45,anekajanmasamsiddhah,anekesu janmasu kincitkincit samskarajatam upacitya,tena upacitena anekajanmakrtena samsiddhah anekajanmasamsiddhah
BG_6_45,tatah labdhasamyagdarsanah san yati,param prakrstam gatim,param gatim
BG_6_46,tapasvibhyo,adhiko,yogi
BG_6_46,jnanibhyo,adhikah,yogi
BG_6_46,karmibhyascadhiko,adhikah,yogi
BG_6_46,tapasvibhyah,adhikah,yogi
BG_6_46,jnanibhyo,jnanamatra sastrarthapandityam,tadvadbhyo
BG_6_46,tadvadbhyo,matah jnatah,sresthah
BG_6_46,karmibhyah,agnihotradi karma,tadvadbhyah
BG_6_46,tadvadbhyah,adhikah,yogi visistah
BG_6_46,yogin,bhava,Arjuna
BG_6_47,yoginamapi,sarvesam,madgatenantaratmana
BG_6_47,yogin,bhajate,mama
BG_6_47,yoginamapi,sarvesam,rudradityadidhyanaparanam
BG_6_47,yoginamapi,madhye,madgatena
BG_6_47,yoginamapi,vasudeve,samahitena
BG_6_47,yoginamapi,antaratmana,antahkaranena
BG_6_47,yoginamapi,sraddhavan,sraddadhanah
BG_6_47,yoginamapi,bhajate,sevate
BG_6_47,yoginamapi,mama,yuktatamah
BG_6_47,yoginamapi,mama,abhipretah
BG_7_1,mayyasaktamanah,yogam,yunjanmadasrayah
BG_7_1,asamsayam,samagram,mam
BG_7_1,yatha,jnasyasi,tacchrnu
BG_7_2,jnanam,te,savijnanamidam
BG_7_2,yajjnatva,neha,bhuyo'nyajjnatavyamavasisyate
BG_7_3,manusyanam,sahasresu,kascidyatati
BG_7_3,yatatamapi,siddhanam,kascinmam
BG_7_3,kascit,mam,vetti
BG_7_4,bhumirapo'nalo,vayuh,kham
BG_7_4,manah,buddhireva,ca
BG_7_4,ahankara,itiyam,me
BG_7_4,bhinna,prakrtirastadha,ahankara
BG_7_5,apareyamitastvanyam,prakrtim,viddhi
BG_7_5,jivabhutam,mahabaho,yayedam
BG_7_5,jagat,dharyate,yaya
BG_7_6,etadyonini bhutani,upadharaya,sarvani
BG_7_6,aham,prabhavah,krtsnasya jagatah
BG_7_6,aham,pralayah,jagatah
BG_7_6,aham,vinasah,jagatah
BG_7_7,aham,parataram,anyatkincid
BG_7_7,aham,jagatkaranam,dhananjaya
BG_7_7,sarvani bhutani,anusyutam,mayi
BG_7_7,sarvani bhutani,anugatam,mayi
BG_7_7,sarvani bhutani,anuviddham,mayi
BG_7_7,sarvani bhutani,grathitam,mayi
BG_7_8,rasah,asmi,apsu
BG_7_8,prabha,asmi,sasisuryayoh
BG_7_8,pranavah,asmi,sarvavedesu
BG_7_8,sabdah,asmi,khe
BG_7_8,paurusam,asmi,nrsu
BG_7_9,punyah gandhah,asmi,prthivyam
BG_7_9,tejasca,asmi,vibhavasau
BG_7_9,jivanam,asmi,sarvabhutesu
BG_7_9,tapascasmi,asmi,tapasvisu
BG_7_10,bijam,asmi,sarvabhutanam
BG_7_10,buddhi,asmi,buddhimatam
BG_7_10,tejas,asmi,tejasvinam
BG_7_11,balam,is,balavatam
BG_7_11,balam,is,kamaragavivarjitam
BG_7_11,dharmaviruddho,is,bhutesu
BG_7_11,kamo'smi,is,bharatarsabha
BG_7_11,balam,is,samarthyam
BG_7_11,ojo,is,balavatam
BG_7_11,tacca balam,is,kamaragavivarjitam
BG_7_11,kamasca,is,ragasca
BG_7_11,kamaragau,is,kama
BG_7_11,trsna,is,asamnikrstesu
BG_7_11,visayesu,is,ragasca
BG_7_11,ranjana,is,prapte
BG_7_11,visayesu,is,tabhyam
BG_7_11,kamaragabhyam,is,vivarjitam
BG_7_11,dehadidharanamatrartham,is,balam
BG_7_11,sattvam,is,mahasmi
BG_7_11,na,is,tu
BG_7_11,yatsamsarinam,is,trsnaragakaranam
BG_7_11,kinca,is,dharmaviruddhah
BG_7_11,dharmena,is,sastrarthena
BG_7_11,aviruddho,is,yah pranisu
BG_7_11,bhutesu,is,kamah
BG_7_11,yatha,is,dehadharanamatradyarthah
BG_7_11,asanapanadivisayah,is,sa
BG_7_11,kamah,is,asmi
BG_7_11,he,is,bharatarsabha
BG_7_12,ye,is,caiva
BG_7_12,sattvika,is,bhava
BG_7_12,rajasastamasasca,is,ye
BG_7_12,matta,is,eveti
BG_7_12,tanviddhi,is,na
BG_7_12,tvaham,is,tesu
BG_7_12,te,is,mayi
BG_7_12,ye,is,caiva
